,y
37391,0
45722,0
34184,0
42508,0
2968,1
25905,0
45155,0
17797,1
21902,1
10874,1
39384,0
27808,0
24592,1
1467,1
50594,0
37585,0
19353,1
41814,0
37297,0
19018,1
40894,0
42012,0
12476,1
10636,1
25364,1
47961,0
50533,0
21246,1
18092,1
3905,1
1384,1
122,1
15250,1
11601,1
20706,1
50439,0
40033,0
13734,1
29295,0
7913,1
16236,1
30122,0
38355,0
38470,0
16912,1
323,1
9457,1
10359,1
42522,0
3229,1
31155,0
44175,0
1841,1
3373,1
40107,0
10603,1
16280,1
18923,1
32073,0
27126,0
20791,1
28960,0
42013,0
19897,1
43548,0
3416,1
20596,1
23828,1
50497,0
12851,1
30396,0
47784,0
48423,0
31630,0
29967,0
20048,1
26023,0
28407,0
37497,0
4497,1
45377,0
50967,0
35992,0
28819,0
12198,1
29775,0
11263,1
20374,1
1894,1
45541,0
31360,0
27900,0
50846,0
33228,0
16125,1
32684,0
903,1
32941,0
43477,0
33580,0
33732,0
4209,1
39024,0
34872,0
43144,0
4938,1
17472,1
45564,0
32444,0
5672,1
18843,1
38163,0
39160,0
3844,1
45420,0
26843,0
695,1
5340,1
21045,1
17938,1
12535,1
41974,0
48004,0
35312,0
39363,0
32351,0
49361,0
23243,1
45924,0
16235,1
20736,1
29547,0
25384,1
21864,1
46310,0
23221,1
33296,0
14380,1
34305,0
43281,0
49156,0
29430,0
19759,1
3245,1
30949,0
3340,1
28482,0
22982,1
38371,0
37562,0
47783,0
28253,0
24919,1
47503,0
16992,1
33064,0
22518,1
45620,0
11460,1
38616,0
13596,1
6124,1
27809,0
14972,1
35703,0
33972,0
42561,0
49382,0
36683,0
30050,0
24970,1
20920,1
38468,0
14510,1
1539,1
45590,0
20550,1
14358,1
14370,1
7390,1
23640,1
43210,0
30089,0
6700,1
36992,0
27227,0
12216,1
35831,0
33424,0
16419,1
33777,0
37682,0
44920,0
30587,0
14766,1
16861,1
6073,1
43972,0
17784,1
13370,1
21297,1
30198,0
24663,1
14400,1
7678,1
40648,0
17725,1
6048,1
1145,1
32172,0
19404,1
36445,0
37788,0
13556,1
47573,0
45091,0
40875,0
10628,1
28349,0
6122,1
46522,0
24204,1
30358,0
46393,0
16108,1
16069,1
3028,1
4050,1
31844,0
19541,1
15053,1
50798,0
37501,0
14385,1
36505,0
46777,0
1003,1
33164,0
10588,1
16012,1
44037,0
49463,0
15813,1
13418,1
4477,1
22549,1
24134,1
24754,1
18327,1
36620,0
27729,0
12043,1
150,1
12096,1
9580,1
35858,0
1681,1
36358,0
26232,0
38216,0
17408,1
24579,1
3645,1
24417,1
22434,1
5875,1
23481,1
27575,0
40475,0
26723,0
49952,0
35385,0
26249,0
41654,0
606,1
18096,1
4468,1
9602,1
26765,0
27284,0
12774,1
35877,0
42541,0
41328,0
31322,0
14441,1
4898,1
46767,0
6181,1
16851,1
8622,1
11498,1
4321,1
29963,0
31861,0
29996,0
11898,1
44811,0
25024,1
1279,1
8743,1
8767,1
9100,1
43528,0
41247,0
19776,1
49581,0
17342,1
4631,1
28199,0
32799,0
17100,1
36375,0
30807,0
4805,1
11648,1
30582,0
42275,0
43391,0
31187,0
37929,0
8096,1
46303,0
2872,1
4275,1
46108,0
34097,0
45583,0
11322,1
25309,1
12728,1
10646,1
49328,0
27958,0
41305,0
13037,1
28572,0
25861,0
36422,0
49219,0
32830,0
10601,1
27951,0
19319,1
4749,1
34775,0
27061,0
6862,1
44568,0
45010,0
3191,1
2137,1
10552,1
8896,1
13730,1
24333,1
26760,0
32026,0
22009,1
38896,0
9265,1
31705,0
42732,0
28952,0
20193,1
41891,0
14236,1
10381,1
17921,1
8598,1
38599,0
18329,1
20677,1
29224,0
23701,1
32955,0
18756,1
18632,1
22365,1
9808,1
41666,0
7026,1
15284,1
29618,0
26699,0
48161,0
28624,0
14435,1
22182,1
17331,1
42875,0
45406,0
6459,1
6077,1
25707,0
24706,1
24350,1
38479,0
19697,1
34987,0
38200,0
35745,0
12807,1
16801,1
32234,0
17524,1
43923,0
31821,0
19668,1
12202,1
10841,1
40313,0
27776,0
48958,0
28470,0
5492,1
15283,1
34759,0
3802,1
36267,0
8530,1
32132,0
15953,1
18789,1
47593,0
10871,1
33298,0
3329,1
47438,0
3845,1
37065,0
3095,1
46513,0
45322,0
18906,1
32982,0
46055,0
35210,0
50609,0
44644,0
24495,1
13453,1
19900,1
39609,0
38766,0
11549,1
39139,0
28418,0
2146,1
11334,1
37273,0
8657,1
6598,1
27122,0
31831,0
32452,0
33108,0
19702,1
38173,0
38752,0
44131,0
7470,1
25173,1
45904,0
10586,1
30934,0
34342,0
50219,0
17677,1
34708,0
19071,1
19793,1
32461,0
42568,0
13268,1
43052,0
43095,0
1635,1
9395,1
28134,0
46737,0
3696,1
10420,1
47240,0
38537,0
15754,1
46029,0
6575,1
38603,0
11200,1
25643,0
15761,1
49759,0
21801,1
13403,1
37564,0
2294,1
3272,1
38673,0
6155,1
26626,0
1698,1
2447,1
37184,0
30519,0
23904,1
3971,1
32312,0
29128,0
15570,1
1722,1
39284,0
34594,0
37605,0
4207,1
10221,1
14204,1
37013,0
215,1
131,1
48908,0
17781,1
25383,1
44985,0
27516,0
30108,0
22621,1
37139,0
15848,1
44103,0
17462,1
1787,1
19802,1
28450,0
29658,0
42289,0
437,1
40772,0
19087,1
828,1
8356,1
7163,1
41527,0
32793,0
7183,1
4581,1
771,1
48043,0
35547,0
33071,0
30273,0
38169,0
28014,0
9158,1
1847,1
9078,1
48397,0
11336,1
28815,0
10885,1
7203,1
38419,0
37343,0
17769,1
1500,1
8132,1
23129,1
26161,0
43702,0
11063,1
34373,0
39772,0
23330,1
48117,0
389,1
30938,0
21689,1
22430,1
667,1
28078,0
8429,1
37853,0
24294,1
41389,0
9349,1
4314,1
8256,1
46661,0
42292,0
6582,1
36791,0
510,1
49481,0
48934,0
25142,1
40974,0
8081,1
1140,1
13397,1
50168,0
37877,0
32591,0
35501,0
28392,0
30445,0
46533,0
40707,0
21348,1
27510,0
3318,1
23102,1
5386,1
298,1
36774,0
2327,1
14870,1
27259,0
17199,1
21344,1
19351,1
15934,1
17947,1
31643,0
8125,1
25812,0
33363,0
21022,1
26657,0
24906,1
14089,1
8707,1
6044,1
13052,1
5078,1
46374,0
38728,0
27335,0
21263,1
3542,1
46638,0
19460,1
37854,0
25522,0
29893,0
31936,0
43324,0
31578,0
7222,1
45251,0
8925,1
38401,0
42512,0
39653,0
40312,0
43525,0
16881,1
3360,1
27762,0
47679,0
22564,1
14730,1
5567,1
25671,0
7585,1
32813,0
44651,0
7714,1
15440,1
28207,0
24478,1
22417,1
8224,1
37327,0
43571,0
27744,0
6882,1
7018,1
9325,1
9714,1
36760,0
6401,1
25841,0
2405,1
11752,1
3517,1
1006,1
26905,0
8388,1
31915,0
33371,0
9606,1
15142,1
25767,0
46446,0
44990,0
17121,1
35548,0
29546,0
42473,0
41400,0
29945,0
48385,0
10642,1
25661,0
33912,0
1511,1
50264,0
8864,1
20027,1
36616,0
29621,0
9521,1
15640,1
19150,1
44385,0
24993,1
12803,1
6978,1
50585,0
11352,1
9251,1
15517,1
14715,1
46922,0
33321,0
56,1
46049,0
11375,1
10526,1
22115,1
17897,1
19127,1
35595,0
22559,1
38084,0
33793,0
18652,1
26557,0
50671,0
40066,0
28715,0
7481,1
21701,1
50890,0
22215,1
39657,0
39995,0
1589,1
23823,1
36254,0
33201,0
43512,0
27758,0
11789,1
10569,1
4586,1
39245,0
47222,0
29188,0
20143,1
26629,0
5803,1
9220,1
6928,1
37765,0
37272,0
14717,1
5218,1
19563,1
50229,0
46659,0
7624,1
25765,0
46456,0
16020,1
41271,0
16855,1
17440,1
36058,0
918,1
8571,1
6190,1
34621,0
17980,1
49044,0
40002,0
34140,0
48209,0
42389,0
1989,1
42567,0
11476,1
28421,0
20432,1
20128,1
24147,1
29371,0
50584,0
30972,0
13059,1
33177,0
40479,0
26299,0
41262,0
24584,1
22444,1
857,1
45809,0
13081,1
14476,1
15774,1
4713,1
11384,1
29144,0
40860,0
14900,1
29005,0
14834,1
49009,0
17507,1
49564,0
16857,1
37952,0
45597,0
47184,0
26486,0
4111,1
18815,1
7696,1
23274,1
30434,0
17466,1
36345,0
34076,0
26701,0
16573,1
25252,1
17927,1
28688,0
28475,0
32110,0
48401,0
12448,1
3928,1
26093,0
2053,1
24144,1
41875,0
44357,0
23358,1
37835,0
29486,0
43644,0
3190,1
21285,1
44891,0
25745,0
38177,0
5716,1
38060,0
32162,0
7206,1
43492,0
39318,0
5025,1
18886,1
28883,0
41379,0
36476,0
42715,0
12654,1
31864,0
26811,0
48449,0
5378,1
5748,1
9212,1
35711,0
33819,0
26273,0
41889,0
33910,0
26342,0
7224,1
46581,0
4284,1
42439,0
16319,1
5246,1
37834,0
18978,1
9424,1
42811,0
1222,1
39453,0
19209,1
1568,1
12582,1
36244,0
29166,0
21645,1
38386,0
7124,1
33051,0
38406,0
22140,1
17287,1
43071,0
32628,0
16123,1
31877,0
40754,0
8581,1
32619,0
24010,1
6091,1
38446,0
3618,1
18701,1
15911,1
46772,0
19258,1
21813,1
17618,1
36454,0
37438,0
43378,0
41069,0
31105,0
2457,1
4687,1
20511,1
30409,0
528,1
31475,0
39231,0
42919,0
1957,1
1067,1
35325,0
45350,0
5056,1
41890,0
47896,0
21177,1
32554,0
45130,0
12402,1
32626,0
32081,0
25781,0
26667,0
7200,1
7940,1
6678,1
26218,0
23955,1
20949,1
14871,1
4538,1
32384,0
25318,1
26221,0
5684,1
12392,1
28984,0
5391,1
39902,0
17783,1
49570,0
25566,0
29186,0
44199,0
27882,0
50016,0
46009,0
46492,0
20416,1
34942,0
1312,1
18947,1
35494,0
21914,1
28504,0
27315,0
43197,0
15086,1
48877,0
33329,0
37471,0
15766,1
15643,1
25008,1
284,1
49180,0
3548,1
2903,1
1691,1
46957,0
39484,0
18108,1
10360,1
2444,1
31685,0
21120,1
2798,1
29109,0
33728,0
48046,0
48991,0
26770,0
10144,1
926,1
38885,0
32106,0
40798,0
44384,0
27649,0
15194,1
48329,0
24334,1
44803,0
15535,1
14606,1
28844,0
3102,1
13980,1
36570,0
16168,1
34523,0
29875,0
20436,1
2505,1
23773,1
22420,1
12617,1
31272,0
28441,0
36643,0
5330,1
10789,1
27474,0
5457,1
30439,0
50348,0
35500,0
28426,0
5242,1
35388,0
39711,0
29479,0
35434,0
13409,1
45691,0
4158,1
1294,1
25711,0
15865,1
14713,1
22130,1
29477,0
23376,1
21957,1
42132,0
25400,1
42572,0
35914,0
12274,1
31818,0
7269,1
3833,1
42368,0
26368,0
24643,1
2910,1
6607,1
46835,0
7185,1
2974,1
46455,0
32896,0
4148,1
7884,1
43610,0
34168,0
13866,1
43258,0
36837,0
896,1
21273,1
49890,0
44684,0
15063,1
18234,1
25763,0
11245,1
39199,0
21222,1
6216,1
6349,1
3084,1
1896,1
37407,0
28077,0
14015,1
40212,0
20384,1
7782,1
13126,1
832,1
11918,1
12204,1
42882,0
40344,0
1985,1
45985,0
27930,0
15324,1
21114,1
18389,1
38392,0
26050,0
5347,1
46114,0
5551,1
37696,0
50428,0
27245,0
26951,0
11313,1
2017,1
30718,0
45100,0
37112,0
21535,1
5209,1
43609,0
1381,1
34887,0
41324,0
33943,0
33592,0
14410,1
40946,0
26340,0
46650,0
21560,1
25778,0
12099,1
13750,1
23118,1
18081,1
29539,0
13421,1
38866,0
12716,1
19229,1
31426,0
29207,0
19335,1
15644,1
38712,0
134,1
38310,0
46300,0
10125,1
42506,0
7110,1
36009,0
25007,1
40603,0
1653,1
23251,1
41097,0
48580,0
36595,0
6651,1
3216,1
36405,0
21349,1
43455,0
14519,1
20248,1
49707,0
4162,1
32480,0
10018,1
25425,1
35103,0
27761,0
23997,1
12245,1
48878,0
5258,1
29978,0
11710,1
6997,1
23898,1
32916,0
30157,0
29786,0
21537,1
7024,1
1498,1
46508,0
38087,0
38204,0
2452,1
28072,0
31418,0
34584,0
37824,0
33588,0
10999,1
24704,1
37477,0
20491,1
23731,1
8979,1
46322,0
670,1
31682,0
37193,0
37314,0
38803,0
40887,0
40701,0
17763,1
14404,1
6869,1
25956,0
21165,1
9908,1
12433,1
42590,0
46989,0
41695,0
31849,0
2172,1
44097,0
28105,0
46539,0
47973,0
49054,0
8491,1
49894,0
17347,1
48695,0
21577,1
30834,0
31392,0
11664,1
29458,0
17193,1
40367,0
12046,1
49070,0
6889,1
23164,1
49461,0
22276,1
39294,0
33484,0
32226,0
43576,0
5061,1
20263,1
37028,0
41355,0
11223,1
26555,0
12177,1
17282,1
9835,1
35682,0
6380,1
11233,1
29415,0
6412,1
30744,0
34392,0
44953,0
41133,0
2241,1
41650,0
48844,0
38253,0
47611,0
18821,1
18158,1
36163,0
42261,0
40861,0
43772,0
3420,1
25378,1
50732,0
6837,1
50354,0
13434,1
17238,1
15299,1
2344,1
16511,1
5879,1
28650,0
22679,1
3023,1
8590,1
20634,1
35673,0
30771,0
15280,1
32791,0
27979,0
13920,1
4996,1
22609,1
32603,0
32889,0
11779,1
4803,1
47154,0
39467,0
24848,1
18737,1
6106,1
31995,0
23880,1
25627,0
48713,0
29905,0
20477,1
5122,1
30431,0
22681,1
7286,1
20578,1
35264,0
3014,1
9447,1
20755,1
6689,1
41730,0
6395,1
31332,0
25100,1
3501,1
2608,1
4872,1
40930,0
34596,0
40214,0
33425,0
3715,1
40196,0
9258,1
31174,0
49440,0
7240,1
10447,1
7336,1
42842,0
30592,0
43518,0
10953,1
27842,0
28662,0
941,1
6282,1
16421,1
5744,1
14021,1
19609,1
40750,0
23317,1
15720,1
26592,0
39216,0
28191,0
44853,0
20520,1
35728,0
20772,1
15009,1
4453,1
23391,1
246,1
6191,1
42711,0
27377,0
47864,0
12739,1
43240,0
43508,0
42425,0
19026,1
31517,0
43475,0
34491,0
9041,1
37165,0
11210,1
38654,0
39315,0
30979,0
18692,1
790,1
1137,1
47566,0
17109,1
11630,1
38425,0
873,1
1363,1
19595,1
3956,1
27726,0
17950,1
33203,0
46359,0
39179,0
37904,0
29779,0
48791,0
46272,0
26991,0
45508,0
3207,1
43882,0
39350,0
45519,0
26930,0
21556,1
1023,1
36918,0
12331,1
12320,1
20370,1
30745,0
1551,1
24456,1
42459,0
19831,1
44737,0
23970,1
18117,1
35241,0
32295,0
18859,1
7686,1
38731,0
6535,1
25015,1
20823,1
4018,1
6743,1
25367,1
45456,0
5221,1
10822,1
5697,1
9585,1
42330,0
30320,0
38835,0
5095,1
4150,1
216,1
29045,0
4557,1
33763,0
17197,1
3300,1
45661,0
43000,0
47729,0
45739,0
26392,0
36253,0
3473,1
42351,0
25986,0
35269,0
4545,1
21362,1
42850,0
20648,1
26943,0
5699,1
48501,0
7164,1
4494,1
23430,1
12512,1
28661,0
39062,0
30113,0
25002,1
18524,1
35097,0
5638,1
13467,1
36289,0
26952,0
33764,0
2066,1
22418,1
251,1
16446,1
33769,0
30367,0
45576,0
44573,0
8936,1
31660,0
8980,1
34321,0
47703,0
35792,0
3836,1
25042,1
41027,0
3125,1
3101,1
30772,0
11433,1
34549,0
8300,1
46033,0
46527,0
33662,0
30633,0
40697,0
45506,0
24897,1
42381,0
3042,1
30382,0
28965,0
13618,1
46756,0
26449,0
50682,0
16033,1
42537,0
48813,0
5129,1
9577,1
31071,0
8855,1
23272,1
39405,0
15525,1
25056,1
48052,0
11240,1
1002,1
20635,1
10593,1
46451,0
38397,0
8377,1
38364,0
12311,1
25937,0
7768,1
31734,0
21806,1
6092,1
27137,0
19466,1
11088,1
8082,1
35219,0
46976,0
29041,0
47524,0
268,1
31342,0
30072,0
33381,0
2090,1
13665,1
23276,1
28388,0
9773,1
49042,0
44543,0
15523,1
32901,0
29863,0
14109,1
34521,0
40834,0
49802,0
2887,1
1555,1
41618,0
40337,0
5686,1
15916,1
20159,1
1600,1
44924,0
36562,0
38077,0
5924,1
38462,0
28980,0
5219,1
6235,1
1912,1
44220,0
13559,1
45553,0
6067,1
25612,0
49132,0
24445,1
13740,1
22450,1
24138,1
17077,1
47549,0
41241,0
27818,0
27798,0
28584,0
8992,1
15923,1
18295,1
15232,1
9945,1
19829,1
13424,1
49504,0
44229,0
42690,0
15962,1
43641,0
23851,1
38547,0
3425,1
24235,1
21314,1
37540,0
12566,1
10833,1
27275,0
16548,1
35931,0
17241,1
22650,1
41508,0
25584,0
10117,1
22336,1
5726,1
28060,0
33833,0
33334,0
3126,1
18287,1
39060,0
17469,1
12011,1
34681,0
27725,0
15539,1
2026,1
43867,0
24747,1
24379,1
40556,0
6324,1
4778,1
24250,1
5852,1
20813,1
45462,0
20469,1
26866,0
30101,0
23877,1
48359,0
34272,0
15902,1
2646,1
41210,0
48676,0
18664,1
21825,1
26435,0
32863,0
49022,0
10290,1
33510,0
40922,0
35901,0
24490,1
37148,0
37712,0
28360,0
14233,1
29542,0
43800,0
37667,0
16574,1
15010,1
10166,1
45021,0
39917,0
28228,0
22539,1
24079,1
11015,1
9671,1
12033,1
44962,0
44877,0
17867,1
46770,0
8945,1
19254,1
37491,0
634,1
1186,1
23258,1
6433,1
51016,0
17660,1
786,1
45658,0
12746,1
46743,0
20378,1
44682,0
48037,0
31275,0
20695,1
7545,1
48471,0
22102,1
22195,1
10061,1
41902,0
4542,1
13199,1
14062,1
30805,0
10700,1
22811,1
45194,0
38821,0
17101,1
25488,1
11500,1
10495,1
46832,0
546,1
16455,1
8885,1
21610,1
15017,1
6418,1
22272,1
44167,0
17099,1
21397,1
47025,0
39850,0
16891,1
10757,1
38405,0
49987,0
26582,0
34167,0
33710,0
19994,1
21034,1
4752,1
15274,1
22801,1
11020,1
36971,0
31149,0
48577,0
14202,1
9269,1
12611,1
12835,1
38026,0
18513,1
38961,0
30960,0
2238,1
34838,0
40827,0
40443,0
14601,1
50076,0
28785,0
30628,0
10658,1
22059,1
44213,0
11356,1
10263,1
16526,1
42287,0
32912,0
19727,1
29764,0
23042,1
18378,1
34479,0
31506,0
17154,1
17028,1
12132,1
38010,0
14453,1
48251,0
1788,1
32534,0
9958,1
47523,0
32757,0
42195,0
9697,1
22838,1
24564,1
39534,0
9691,1
4401,1
39033,0
42681,0
37115,0
10733,1
43085,0
47063,0
5536,1
17289,1
3585,1
5542,1
38639,0
21967,1
37784,0
11195,1
37514,0
21557,1
43959,0
34886,0
22477,1
43467,0
35842,0
50137,0
46405,0
2454,1
9218,1
11847,1
188,1
48350,0
2197,1
23117,1
36320,0
16110,1
24699,1
40145,0
6455,1
21681,1
2338,1
33586,0
3642,1
31064,0
10205,1
37811,0
43873,0
12301,1
46084,0
6940,1
6063,1
44999,0
37021,0
32092,0
36381,0
25014,1
24628,1
14416,1
38142,0
24018,1
47054,0
30165,0
12629,1
11466,1
15338,1
12470,1
6255,1
44791,0
13326,1
27258,0
4175,1
13905,1
27089,0
24782,1
17487,1
7578,1
6310,1
40237,0
33038,0
20899,1
44649,0
1748,1
31111,0
25265,1
673,1
1826,1
48292,0
17577,1
34701,0
38260,0
34175,0
50914,0
19200,1
9410,1
28590,0
2358,1
8829,1
39968,0
12451,1
33343,0
21363,1
4632,1
43638,0
30512,0
18965,1
14622,1
23106,1
25126,1
5074,1
23931,1
27506,0
18006,1
30499,0
19330,1
14609,1
7716,1
26956,0
25949,0
44560,0
47726,0
12545,1
23259,1
30706,0
27026,0
21540,1
13598,1
43764,0
4496,1
14844,1
33807,0
595,1
45683,0
24647,1
4709,1
29886,0
795,1
3706,1
4487,1
35911,0
18990,1
39946,0
6870,1
42274,0
25234,1
32983,0
46479,0
34579,0
4714,1
39904,0
22160,1
16749,1
9402,1
36301,0
18913,1
11252,1
16397,1
30460,0
34128,0
22907,1
703,1
23013,1
4172,1
48609,0
36508,0
7288,1
48619,0
29979,0
33549,0
27722,0
40232,0
3390,1
6224,1
47974,0
13565,1
26471,0
7097,1
10872,1
12678,1
26138,0
3241,1
43448,0
14827,1
35423,0
20360,1
12743,1
24633,1
41350,0
15596,1
25450,1
9723,1
3204,1
11943,1
15269,1
32487,0
30909,0
50366,0
25408,1
48925,0
44152,0
48344,0
39155,0
25108,1
31087,0
18180,1
22221,1
18415,1
46319,0
36882,0
42597,0
18186,1
33658,0
14193,1
17018,1
32167,0
17305,1
38814,0
6485,1
21150,1
31415,0
20675,1
48311,0
5482,1
49214,0
34580,0
43060,0
18960,1
35486,0
23925,1
23211,1
42747,0
39398,0
21838,1
2875,1
49031,0
26380,0
41888,0
42319,0
16696,1
12974,1
28728,0
34048,0
33154,0
16279,1
14018,1
28086,0
32655,0
31993,0
25537,0
28474,0
26859,0
31380,0
26270,0
15723,1
25268,1
24042,1
32921,0
6901,1
22047,1
48006,0
35592,0
19617,1
31840,0
3109,1
44114,0
9898,1
24995,1
46779,0
6047,1
21950,1
44133,0
10723,1
41141,0
35677,0
36360,0
8498,1
32947,0
39544,0
18418,1
6818,1
21090,1
31985,0
17964,1
36104,0
14034,1
30306,0
50005,0
36541,0
21485,1
37827,0
41824,0
48596,0
20862,1
7376,1
48595,0
48915,0
43722,0
743,1
16090,1
6242,1
14096,1
39563,0
34931,0
43728,0
41687,0
37544,0
47233,0
24191,1
43133,0
33215,0
22992,1
24157,1
19648,1
28610,0
3933,1
39889,0
8049,1
26533,0
26967,0
2489,1
17752,1
44550,0
39013,0
22828,1
10817,1
28790,0
47675,0
11004,1
13242,1
34877,0
43738,0
15705,1
2540,1
193,1
6516,1
40855,0
11773,1
21033,1
15983,1
32492,0
3808,1
13898,1
42415,0
32588,0
50116,0
35551,0
38671,0
6576,1
9451,1
14124,1
2853,1
35862,0
13013,1
16398,1
6202,1
4960,1
50687,0
44562,0
34764,0
50482,0
25137,1
50530,0
16138,1
41577,0
50187,0
17488,1
46731,0
41915,0
45212,0
46336,0
23415,1
12769,1
4364,1
2847,1
41793,0
45548,0
37468,0
7275,1
30700,0
28812,0
2900,1
31678,0
23006,1
27361,0
9779,1
18376,1
571,1
11868,1
16774,1
12120,1
5120,1
20428,1
19682,1
44308,0
3708,1
16164,1
4092,1
37813,0
38827,0
4903,1
26755,0
23262,1
14175,1
4011,1
23362,1
25770,0
37214,0
17328,1
2171,1
16039,1
30854,0
14517,1
14132,1
11770,1
41126,0
50012,0
2455,1
18729,1
35112,0
11013,1
37969,0
48036,0
4316,1
30851,0
25,1
43792,0
40117,0
33598,0
38474,0
16833,1
31902,0
10073,1
2508,1
30699,0
19833,1
11987,1
43617,0
35212,0
20063,1
30984,0
23857,1
45101,0
28032,0
15052,1
2365,1
7894,1
11123,1
3432,1
37621,0
43243,0
42575,0
9011,1
20867,1
47270,0
21626,1
20500,1
35382,0
42355,0
3211,1
16764,1
7873,1
34555,0
11373,1
25546,0
5172,1
39510,0
14038,1
25262,1
44618,0
31117,0
48617,0
7958,1
44209,0
43983,0
38421,0
8984,1
39248,0
46420,0
30539,0
11683,1
44863,0
32415,0
30103,0
44023,0
32949,0
28030,0
